step,customer,age,gender,merchant,category,amount,fraud
0725,1548873226,1925,0,980657600,10,421.64,1
0727,2004941826,2635,1,480139044,4,279.05,1
0731,1809646275,3645,1,2122776122,5,615.29,1
0523,138445718,3645,0,1823072687,12,12.78,0
0410,370861553,2635,0,85975013,3,32.82,0
0825,153258882,4655,1,1823072687,12,43.63,0
0404,1947369699,5665,1,348934600,12,48.74,0
0801,1452354279,3645,0,1823072687,12,6.14,0
0727,1166355595,4655,1,1823072687,12,24.74,0
0317,123623130,2635,1,348934600,12,39.7,0
0526,1440474435,2635,0,348934600,12,41.29,0
0715,113294083,4655,1,1823072687,12,9.67,0
0708,1990714179,3645,0,348934600,12,0.7,0
0819,639699427,3645,0,980657600,10,543.62,1
0523,667215072,3645,1,480139044,4,108.22,1
0617,450845582,2635,1,348934600,12,21.72,0
0609,381007057,1925,1,3697346,7,282.63,1
0613,1414112698,1925,0,1913465890,4,260.13,0
0426,1941625566,3645,1,348934600,12,33.0,0
0821,648467088,2635,0,1823072687,12,10.47,0
0316,2084267589,3645,1,1823072687,12,42.54,0
0701,85388733,3645,1,480139044,4,397.79,1
0406,1001065306,1925,0,480139044,4,906.87,1
0804,923543549,4655,1,1823072687,12,16.32,0
0630,145901862,3645,1,1823072687,12,16.94,0
0817,869394149,1925,1,1823072687,12,29.92,0
0306,871505790,2635,1,348934600,12,30.2,0
0427,1333661820,2635,0,1823072687,12,32.27,0
0626,1156188729,2635,1,1823072687,12,29.95,0
0330,747175090,5665,1,348934600,12,37.89,0
0604,123623130,2635,1,348934600,12,30.1,0
0507,1158233054,2635,1,855959430,12,22.59,0
0407,108266856,3645,1,1823072687,12,25.04,0
0627,1293338653,4655,1,348934600,12,24.16,0
0529,475928775,4655,1,348934600,12,22.53,0
0430,176878772,2635,1,1823072687,12,22.01,0
0531,1869939691,4655,1,348934600,12,34.03,0
0516,161678291,3645,1,1823072687,12,14.84,0
0611,1249070059,2635,0,348934600,12,19.61,0
0810,894204131,1925,0,857378720,6,512.77,1
0826,5377162,4655,1,1823072687,12,48.07,0
0814,1240746302,6065,0,349281107,2,65.57,0
0518,525158878,2635,1,348934600,12,61.67,0
0621,1089848865,3645,1,1823072687,12,56.67,0
0825,1928637369,3645,1,85975013,3,43.28,0
0728,1973818754,2635,1,1823072687,12,36.24,0
0730,1962407385,2635,0,1823072687,12,38.31,0
0515,1717543260,3645,0,1823072687,12,23.97,0
0630,458379262,5665,1,1823072687,12,8.88,0
0706,1936493073,3645,1,1823072687,12,17.12,0
0716,58668191,3645,1,348934600,12,22.56,0
0617,2017140130,4655,0,1873032707,6,690.21,1
0722,616715154,2635,1,480139044,4,299.59,1
0414,2113737065,2635,1,980657600,10,288.04,1
0315,1118984324,3645,1,348934600,12,48.29,0
0511,1105086283,1925,1,1823072687,12,43.45,0
0822,1788210321,2635,1,480139044,4,249.09,1
0501,927830595,6065,1,1946091778,0,88.58,0
0426,1474149613,2635,0,1600850729,2,90.42,0
0808,149511515,5665,1,85975013,3,10.88,0
0808,1780824451,5665,0,1823072687,12,41.32,0
0703,1338396147,1925,1,1649169323,10,798.29,1
0725,1355010178,2635,1,348934600,12,13.7,0
0602,1551572984,3645,0,1823072687,12,23.55,0
0815,257361511,4655,0,348934600,12,48.04,0
0405,1547534233,2635,1,1823072687,12,29.12,0
0425,1991820533,5665,0,1823072687,12,45.07,0
0528,1998442183,3645,1,855959430,12,31.48,0
0806,1121327223,2635,1,85975013,3,11.16,0
0804,27152267,5665,1,1823072687,12,34.73,0
0423,1690923384,6065,1,1823072687,12,7.58,0
0728,1130259702,3645,0,348934600,12,9.0,0
0514,1756466427,4655,0,348934600,12,49.82,0
0511,299357678,3645,1,348934600,12,3.69,0
0523,1705346216,3645,0,348934600,12,16.39,0
0808,404536294,3645,1,1823072687,12,14.21,0
0730,791033780,6065,1,1823072687,12,5.99,0
0417,1320066686,2635,1,1600850729,2,244.5,0
0404,2704357,4655,1,348934600,12,20.1,0
0406,1174735331,3645,1,348934600,12,2.51,0
0320,353985741,2635,0,980657600,10,587.94,1
0814,834963773,5665,1,480139044,4,244.63,1
0418,1255643141,1925,1,348934600,12,58.98,0
0726,826715503,5665,0,85975013,3,45.01,0
0806,41461366,3645,1,348934600,12,33.07,0
0825,181787207,3645,0,480139044,4,269.32,1
0704,2100825064,2635,1,1823072687,12,2.98,0
0418,1490935984,4655,1,855959430,12,255.93,1
0809,985141335,5665,1,85975013,3,20.82,0
0725,1214582637,2635,1,480139044,4,537.56,1
0716,2004941826,2635,1,1741626453,10,161.94,1
0728,483912131,2635,1,732195782,13,4247.25,1
0827,1058785965,2635,1,50039827,4,168.14,0
0607,1499241933,3645,1,348934600,12,12.82,0
0620,1482659693,2635,0,1823072687,12,42.73,0
0721,1386324281,2635,0,1053599405,4,19.8,0
0806,343535530,3645,1,85975013,3,8.47,0
0719,1365609574,4655,0,1823072687,12,30.47,0
0808,176392439,2635,0,1823072687,12,16.53,0
0331,1569014356,2635,0,1823072687,12,56.22,0
0510,1289219178,4655,0,855959430,12,118.26,1
0822,1669649966,3645,1,1823072687,12,9.0,0
0710,1903013338,3645,0,480139044,4,932.19,1
0605,1030484150,2635,1,1888755466,8,160.66,1
0306,1079254393,1925,1,209847108,0,222.26,1
0815,1545977603,6065,0,3697346,7,293.09,1
0605,1994178184,4655,0,1198415165,0,156.45,1
0509,206074131,5665,1,348934600,12,2.46,0
0301,330615170,2635,1,1535107174,0,451.92,1
0612,626305923,3645,0,348934600,12,36.61,0
0824,279066833,2635,1,1823072687,12,18.36,0
0713,896659218,4655,1,855959430,12,24.22,1
0307,1819254965,6065,0,980657600,10,27.45,1
0806,611182051,2635,1,1649169323,10,488.35,1
0406,398651508,4655,1,348934600,12,3.52,0
0506,333484923,4655,0,348934600,12,19.53,0
0707,927830595,6065,1,348934600,12,19.99,0
0414,1609425799,1925,1,1198415165,0,304.56,1
0601,836424975,3645,0,348934600,12,34.44,0
0314,1203244235,3645,1,2011752106,6,569.3,1
0716,5079947,3645,1,1823072687,12,50.22,0
0503,1240746302,6065,0,209847108,0,124.78,0
0702,757234945,3645,1,85975013,3,53.81,0
0522,143498560,4655,0,348934600,12,40.19,0
0421,747590731,3645,1,348934600,12,15.06,0
0412,956414645,2635,1,1823072687,12,10.35,0
0319,662836745,3645,0,348934600,12,40.7,0
0426,21670075,2635,1,3697346,7,310.06,1
0317,1189752912,2635,1,85975013,3,7.13,0
0701,691894544,2635,1,1741626453,10,253.31,1
0613,599638364,4655,1,348934600,12,33.07,0
0827,2138532527,5665,0,3697346,7,192.78,1
0328,277720476,4655,0,348934600,12,32.28,0
0509,117112395,3645,1,980657600,10,103.68,1
0707,2096265838,3645,0,1823072687,12,12.32,0
0301,131559770,6065,1,348934600,12,51.99,0
0416,1646298550,2635,1,348934600,12,2.72,0
0613,1576250855,2635,1,348934600,12,11.43,0
0504,1788358708,2635,1,17379832,10,322.43,1
0627,628232611,2635,0,348934600,12,50.64,0
0621,1922022324,2635,1,1823072687,12,42.14,0
0508,1815981756,4655,1,1823072687,12,22.3,0
0412,1088464518,2635,1,1946091778,0,58.38,0
0527,717773873,2635,0,1823072687,12,30.84,0
0726,1354799046,3645,0,85975013,3,40.28,0
0520,425397379,2635,1,547558035,2,49.97,0
0417,248927068,2635,1,85975013,3,54.93,0
0316,808326652,0000,2,348934600,12,10.16,0
0521,1427325535,1925,1,1888755466,8,440.35,1
0814,218446443,2635,0,1823072687,12,24.72,0
0813,1551465414,1925,0,151143676,9,37.75,0
0611,483912131,2635,1,480139044,4,82.7,1
0330,1439470393,2635,1,1823072687,12,11.68,0
0517,811638781,2635,1,348934600,12,44.5,0
0722,546386486,3645,1,1823072687,12,35.66,0
0306,1317710133,3645,0,980657600,10,129.12,1
0425,86186949,2635,1,1823072687,12,26.09,0
0525,1853277977,4655,0,348934600,12,11.97,0
0713,601255458,2635,0,1873032707,6,166.47,1
0518,672742304,4655,0,1823072687,12,3.49,0
0323,1849046345,4655,1,980657600,10,95.99,1
0628,2062758473,2635,1,348934600,12,22.93,0
0702,366397964,2635,1,348934600,12,26.16,0
0608,1199767081,3645,1,348934600,12,64.94,0
0507,1490935984,4655,1,1741626453,10,131.13,1
0803,1426006139,4655,1,348934600,12,5.2,0
0821,350034124,1925,1,855959430,12,400.85,1
0330,375144053,6065,1,2011752106,6,163.66,1
0827,1108226372,2635,0,1823072687,12,8.02,0
0301,1977646698,3645,1,1198415165,0,135.11,1
0511,955592184,2635,1,1823072687,12,6.25,0
0821,896561469,3645,0,1823072687,12,27.26,0
0821,1017469037,2635,0,1823072687,12,30.55,0
0816,1169771418,3645,0,1823072687,12,2.94,0
0813,846889180,5665,0,1873032707,6,873.42,1
0323,1978250683,3645,1,209847108,0,68.91,1
0814,99215049,4655,0,1823072687,12,22.16,0
0717,1161949399,2635,0,1823072687,12,6.74,0
0815,30336615,2635,0,480139044,4,100.07,1
0727,616715154,2635,1,2122776122,5,201.43,1
0611,2079384186,2635,1,348934600,12,28.91,0
0314,672794326,3645,1,348934600,12,44.02,0
0815,1082608644,4655,1,1823072687,12,7.89,0
0411,1525581466,1925,1,348934600,12,20.06,0
0720,261398093,3645,1,1823072687,12,67.55,0
0606,120279480,3645,1,348934600,12,51.33,0
0327,1283110336,1925,0,840466850,11,148.64,1
0419,1134533551,4655,0,1823072687,12,77.59,0
0819,337165520,2635,1,1823072687,12,4.0,0
0702,1025104996,5665,0,1823072687,12,13.99,0
0709,77415586,3645,0,348934600,12,41.55,0
0811,2101882723,1925,1,85975013,3,62.67,0
0418,1209743372,4655,1,1823072687,12,11.71,0
0419,1691073795,2635,1,840466850,11,109.25,1
0701,1440474435,2635,0,348934600,12,7.04,0
0508,599638364,4655,1,480139044,4,38.45,1
0722,1038277619,6065,0,17379832,10,500.77,1
0331,1242643189,3645,1,1600850729,2,115.26,0
0503,1373640509,2635,0,348934600,12,14.98,0
0423,752270622,1925,1,1823072687,12,64.81,0
0619,2001183195,2635,0,1823072687,12,22.94,0
0615,280778280,2635,0,348934600,12,26.46,0
0409,879260717,2635,0,732195782,13,2590.21,1
0330,1761432742,2635,1,348934600,12,23.98,0
0815,1906259613,6065,1,980657600,10,620.91,1
0408,943088790,2635,1,1823072687,12,14.72,0
0503,1931900243,5665,1,980657600,10,43.22,1
0610,167330970,2635,1,349281107,2,38.18,0
0426,1345265337,2635,0,348934600,12,57.19,0
0422,1214826221,6065,0,348934600,12,10.34,0
0306,1237476993,1925,0,2122776122,5,132.75,1
0718,332229910,4655,1,1823072687,12,22.54,0
0430,180936571,2635,0,1313686961,1,83.37,0
0629,591563666,4655,0,1823072687,12,22.01,0
0526,560478089,3645,1,348934600,12,30.49,0
0726,1967337226,4655,0,1823072687,12,38.47,0
0701,1476505660,1925,1,1823072687,12,29.48,0
0407,743934970,2635,1,348934600,12,2.76,0
0408,1259046770,4655,1,1823072687,12,1.04,0
0516,1499241933,3645,1,857378720,6,951.69,1
0623,606355103,4655,1,348934600,12,33.21,0
0501,227186054,6065,1,348934600,12,30.61,0
0516,1334045764,3645,1,348934600,12,42.88,0
0603,1332125345,2635,1,151143676,9,13.21,0
0824,1038215695,4655,0,480139044,4,299.39,1
0720,989137613,4655,1,732195782,13,5739.93,1
0405,250546729,4655,0,1823072687,12,2.72,0
0811,1365609574,4655,0,348934600,12,14.14,0
0416,1846274338,3645,0,348934600,12,32.63,0
0423,115540448,5665,1,732195782,13,735.39,1
0813,2084449024,4655,1,348934600,12,13.02,0
0623,1242770016,4655,0,480139044,4,81.65,1
0602,1817318774,2635,1,980657600,10,240.88,1
0406,704456922,2635,0,50039827,4,590.1,1
0603,1475317372,1925,1,480139044,4,40.16,1
0824,1239061472,2635,0,1823072687,12,62.44,0
0609,1208123566,6065,0,85975013,3,6.59,0
0424,1998442183,3645,1,85975013,3,43.89,0
0820,1899748276,5665,1,348934600,12,18.45,0
0313,626836922,5665,1,348934600,12,2.74,0
0505,602544155,4655,0,348934600,12,10.54,0
0507,1048694975,4655,0,1823072687,12,52.87,0
0412,855942730,3645,1,480139044,4,520.43,1
0405,1838285576,3645,0,348934600,12,47.7,0
0419,717345438,3645,0,85975013,3,92.72,0
0608,528985379,3645,1,980657600,10,574.86,1
0418,325775693,3645,1,1823072687,12,21.8,0
0716,858011639,3645,0,1600850729,2,33.01,0
0511,1638237205,3645,0,348934600,12,3.96,0
0728,764048448,3645,0,1823072687,12,9.81,0
0711,924804429,3645,0,85975013,3,15.24,0
0603,322802193,2635,0,1823072687,12,13.7,0
0710,927696302,3645,1,348934600,12,28.6,0
0503,1827713539,4655,0,1823072687,12,9.22,0
0806,99017559,3645,0,1823072687,12,4.3,0
0428,667215072,3645,1,1823072687,12,49.75,0
0809,1781238594,4655,1,85975013,3,41.94,0
0821,1867965524,4655,0,348934600,12,34.19,0
0623,1020192133,3645,0,1823072687,12,8.86,0
0606,2100371435,2635,1,1353266412,6,908.69,1
0417,1591908890,2635,0,1823072687,12,6.38,0
0310,310220915,3645,0,348934600,12,19.5,0
0321,647089636,5665,1,1823072687,12,1.82,0
0331,1929968596,2635,1,1823072687,12,13.12,0
0307,1931900243,5665,1,495352832,13,2981.86,1
0404,1918935856,4655,0,348934600,12,1.84,0
0328,524644424,4655,0,348934600,12,45.15,0
0624,792765429,5665,0,1823072687,12,30.36,0
0601,1154631581,5665,0,1649169323,10,22.1,0
0403,121798652,3645,1,1600850729,2,6.48,0
0726,132520837,2635,1,1823072687,12,18.76,0
0521,1200336063,2635,0,1823072687,12,0.44,0
0306,16680464,2635,0,1823072687,12,26.01,0
0821,1641076533,2635,1,349281107,2,156.32,0
0625,1692967183,3645,1,1823072687,12,3.64,0
0513,814878326,3645,1,349281107,2,67.01,0
0514,1385406679,2635,0,348934600,12,30.94,0
0815,1490048317,6065,1,348934600,12,28.43,0
0826,1356412685,5665,0,85975013,3,3.16,0
0405,295271306,6065,1,85975013,3,17.66,0
0709,1533000663,4655,1,1823072687,12,41.65,0
0821,2002713196,2635,0,480139044,4,66.31,1
0712,56690195,2635,0,1823072687,12,20.43,0
0706,1102464953,4655,1,1823072687,12,11.01,0
0712,85676975,4655,0,1823072687,12,80.7,0
0314,1975392482,2635,1,1600850729,2,153.77,0
0504,1777502922,2635,1,2122776122,5,462.17,1
0630,241463462,6065,0,840466850,11,294.49,1
0817,2123693067,1925,1,1823072687,12,71.68,0
0522,671524709,5665,1,1823072687,12,45.31,0
0708,1817318774,2635,1,480139044,4,431.7,1
0330,998987490,2635,1,1823072687,12,53.92,0
0822,363006417,3645,0,1823072687,12,7.38,0
0723,439977323,1925,0,1600850729,2,32.34,0
0406,1529774854,2635,1,1823072687,12,3.08,0
0627,896659218,4655,1,855959430,12,70.13,0
0501,1377736719,5665,0,348934600,12,34.99,0
0711,800272493,2635,1,1823072687,12,19.66,0
0601,1861455727,2635,1,732195782,13,5516.4,1
0613,1806072501,5665,0,1823072687,12,15.13,0
0324,1464489812,4655,0,1535107174,0,100.95,1
0711,2027052970,5665,0,348934600,12,27.55,0
0715,744126786,2635,1,1823072687,12,46.91,0
0421,996326258,1925,1,348934600,12,33.52,0
0629,1209651258,2635,0,1823072687,12,20.4,0
0630,1744858817,6065,0,348934600,12,38.27,0
0510,910454738,4655,1,480139044,4,432.42,1
0529,1204780618,4655,0,480139044,4,612.64,1
0501,1180570487,6065,1,348934600,12,33.14,0
0627,906611945,2635,0,1823072687,12,54.99,0
0428,1464489812,4655,0,2011752106,6,236.33,1
0416,1151600429,2635,0,17379832,10,289.84,1
0319,172921013,5665,0,348934600,12,19.49,0
0307,375144053,6065,1,480139044,4,219.33,1
0529,1097812196,6065,0,85975013,3,104.04,0
0317,711859898,3645,1,348934600,12,39.27,0
0603,757950779,6065,0,1823072687,12,15.42,0
0514,777971561,2635,1,1823072687,12,19.23,0
0605,1994178184,4655,0,1649169323,10,453.47,1
0319,1400578246,4655,0,480139044,4,32.64,0
0717,1350068848,4655,0,85975013,3,5.66,0
0820,1438489717,3645,1,1823072687,12,35.07,0
0329,1037161656,2635,1,348934600,12,17.26,0
0525,1078351181,2635,1,348934600,12,36.15,0
0525,839839520,2635,1,348934600,12,71.9,0
0528,1693925346,4655,1,980657600,10,40.83,1
0412,1424007721,4655,1,348934600,12,10.37,0
0519,545102882,4655,1,1823072687,12,67.1,0
0501,1033736586,4655,1,480139044,4,514.37,1
0627,1389311354,5665,0,1823072687,12,32.36,0
0807,1657671280,3645,1,732195782,13,1446.87,1
0401,1014124305,1925,0,1823072687,12,25.75,0
0617,1744581762,3645,1,85975013,3,71.97,0
0404,484268062,3645,1,480139044,4,465.86,1
0325,2075157607,2635,1,1535107174,0,129.2,1
0817,712367267,5665,1,1823072687,12,16.6,0
0804,475831512,2635,1,348934600,12,20.18,0
0509,1445931696,4655,0,348934600,12,12.31,0
0612,1255231772,2635,1,1053599405,4,56.27,0
0609,1036903280,4655,1,923029380,5,7.12,0
0529,227356089,2635,1,1823072687,12,16.25,0
0810,1075692577,3645,0,1823072687,12,37.64,0
0819,2001183195,2635,0,85975013,3,42.84,0
0512,1778762788,2635,1,1823072687,12,1.74,0
0303,2096265838,3645,0,348934600,12,1.34,0
0611,1316160034,4655,0,85975013,3,20.88,0
0404,1464489812,4655,0,980657600,10,184.25,1
0825,92282564,3645,1,1823072687,12,32.62,0
0323,947010068,4655,1,1823072687,12,68.79,0
0508,186769596,2635,1,1823072687,12,41.93,0
0413,835705223,3645,1,348934600,12,10.83,0
0609,1304285526,5665,1,85975013,3,30.99,0
0817,447056233,1925,1,1823072687,12,36.41,0
0310,515668508,3645,1,980657600,10,328.51,1
0708,775363285,2635,1,1823072687,12,10.14,0
0822,1803364571,5665,0,1823072687,12,46.07,0
0619,1591587046,3645,0,348934600,12,20.95,0
0523,1937615372,4655,1,1823072687,12,38.19,0
0613,1694039833,6065,1,980657600,10,548.5,1
0418,1685492470,2635,1,547558035,2,61.93,1
0801,1439880421,4655,1,85975013,3,12.78,0
0623,668875156,3645,1,1823072687,12,43.05,0
0817,875900250,4655,0,17379832,10,408.87,1
0530,661876608,1925,1,2080407379,13,3648.51,1
0529,2123823248,4655,1,348934600,12,27.58,0
0404,1169771418,3645,0,1823072687,12,10.73,0
0413,420348872,3645,0,348934600,12,7.78,0
0426,996804095,3645,0,1823072687,12,10.23,0
0718,819131219,4655,0,348934600,12,12.67,0
0510,1896850232,2635,1,1053599405,4,5.91,0
0402,1817842389,5665,0,2011752106,6,96.92,1
0529,944367934,4655,1,348934600,12,34.27,0
0627,859276623,4655,1,1823072687,12,15.42,0
0306,1324001180,2635,0,840466850,11,131.38,0
0803,771207119,4655,0,1823072687,12,23.93,0
0407,366601563,1925,1,1823072687,12,59.11,0
0607,1001065306,1925,0,2122776122,5,1260.94,1
0713,1538971214,2635,1,1823072687,12,29.91,0
0407,1604376835,1925,1,348934600,12,24.78,0
0609,731767226,6065,0,480139044,4,680.43,1
0611,893911190,3645,0,1823072687,12,11.88,0
0824,985141335,5665,1,1823072687,12,23.34,0
0714,512338137,3645,0,1823072687,12,39.94,0
0827,1095821033,4655,1,1823072687,12,3.49,0
0403,1718318682,1925,1,1823072687,12,34.55,0
0430,653252303,1925,1,1823072687,12,29.67,0
0826,102364766,2635,1,1823072687,12,41.73,0
0606,1885091211,3645,1,348934600,12,30.04,0
0805,450548035,3645,0,85975013,3,52.7,0
0618,208151769,1925,0,1873032707,6,616.0,1
0310,1476505660,1925,1,980657600,10,38.66,1
0527,1155962240,2635,1,1823072687,12,48.3,0
0313,1419246450,3645,0,1823072687,12,17.49,0
0812,142595093,1925,1,480139044,4,327.7,1
0403,1966686053,4655,1,1823072687,12,15.91,0
0303,1949984685,2635,1,1294758098,7,184.72,1
0704,1010865894,1925,1,1823072687,12,50.48,0
0419,1021409246,2635,0,855959430,12,16.63,0
0809,966214713,3645,0,480139044,4,27.24,1
0802,1108967401,1925,0,1913465890,4,72.58,0
0731,949116847,3645,0,1823072687,12,32.3,0
0617,1063753312,3645,1,1913465890,4,91.82,0
0504,1981040988,4655,0,980657600,10,37.4,1
0717,485578112,3645,1,348934600,12,4.81,0
0612,1991822900,3645,1,348934600,12,30.15,0
0408,1112424232,3645,1,480139044,4,313.0,1
0706,268686998,3645,0,1946091778,0,116.45,0
0506,1635345159,3645,1,348934600,12,27.57,0
0826,381007057,1925,1,855959430,12,460.33,1
0818,1153943594,2635,0,1823072687,12,21.75,0
0711,900337975,2635,0,732195782,13,4711.7,1
0601,1007572087,2635,1,348934600,12,15.92,0
0603,1037622786,3645,1,348934600,12,14.07,0
0605,1342037956,5665,1,1823072687,12,20.72,0
0627,2126657609,2635,1,480139044,4,210.51,1
0819,333991833,2635,0,1823072687,12,12.74,0
0823,696720817,5665,1,1823072687,12,3.74,0
0706,899895612,4655,0,1823072687,12,25.72,0
0615,1274818444,5665,1,348934600,12,14.55,0
0708,2062758473,2635,1,348934600,12,16.65,0
0317,1978250683,3645,1,480139044,4,231.33,1
0428,915430510,2635,1,348934600,12,20.38,0
0407,1287167517,2635,1,348934600,12,7.19,0
0702,1694165271,2635,0,1823072687,12,53.66,0
0413,2095181585,4655,0,1823072687,12,5.41,0
0820,521087514,4655,1,1198415165,0,385.41,1
0804,1480640363,2635,0,1823072687,12,15.99,0
0524,1679796651,4655,0,1823072687,12,9.79,0
0528,339181872,4655,1,1823072687,12,39.83,0
0609,1849046345,4655,1,980657600,10,404.22,1
0316,211657450,1925,1,1888755466,8,289.54,1
0429,703418892,2635,1,348934600,12,21.03,0
0621,354729496,4655,0,480139044,4,201.16,1
0609,145230032,2635,1,1823072687,12,30.29,0
0818,2017390387,1925,1,480139044,4,135.53,1
0621,1896828249,2635,0,348934600,12,28.11,0
0405,1777502922,2635,1,980657600,10,281.93,1
0810,1846274338,3645,0,1823072687,12,37.02,0
0826,1646349423,2635,0,1823072687,12,18.48,0
0618,1855266571,2635,0,1823072687,12,5.91,0
0325,126638730,3645,1,1649169323,10,144.93,1
0414,488606576,2635,1,348934600,12,63.08,0
0628,2140000055,3645,0,1823072687,12,14.03,0
0726,2113737065,2635,1,2011752106,6,193.83,1
0315,840928568,1925,0,348934600,12,12.48,0
0411,59149030,3645,1,1823072687,12,37.52,0
0705,2004941826,2635,1,855959430,12,35.21,1
0621,1502804084,2635,1,1823072687,12,15.65,0
0606,645539039,2635,0,50039827,4,17.63,1
0813,339931011,4655,0,85975013,3,43.85,0
0628,1882101149,4655,0,1823072687,12,40.28,0
0814,826734487,4655,1,348934600,12,45.36,0
0804,567897093,2635,0,1823072687,12,51.86,0
0712,1586862598,3645,0,348934600,12,6.4,0
0704,1838494462,2635,1,2011752106,6,568.65,1
0802,218446443,2635,0,50039827,4,71.8,1
0423,1338125837,3645,1,1294758098,7,274.99,1
0609,1849046345,4655,1,3697346,7,287.95,1
0320,1275518867,5665,1,980657600,10,272.33,1
0603,67418210,3645,0,1823072687,12,47.15,0
0702,639532055,4655,1,151143676,9,142.94,1
0709,364273844,3645,1,85975013,3,46.64,0
0329,936786093,5665,1,348934600,12,13.41,0
0620,861856179,1925,0,980657600,10,179.39,1
0526,1208123566,6065,0,1823072687,12,40.84,0
0411,186469824,4655,1,85975013,3,54.74,0
0605,1799589925,5665,0,348934600,12,13.42,0
0406,1040272582,2635,0,348934600,12,41.29,0
0429,546000387,6065,0,85975013,3,36.28,0
0320,1059534096,3645,0,1823072687,12,19.45,0
0809,115603187,4655,0,1823072687,12,47.08,0
0704,862785719,3645,1,348934600,12,9.81,0
0331,707845856,2635,1,1788569036,10,86.48,0
0510,1082301057,3645,1,3697346,7,300.56,1
0801,2020967123,3645,0,1823072687,12,20.84,0
0318,608547225,2635,1,17379832,10,535.25,1
0502,10263180,3645,1,1823072687,12,16.63,0
0505,848308923,3645,0,348934600,12,1.83,0
0612,1562991705,5665,1,1823072687,12,0.11,0
0520,445178285,3645,0,209847108,0,134.35,0
0608,1483007108,1925,1,349281107,2,11.21,0
0709,126638730,3645,1,480139044,4,74.93,1
0625,1060270098,3645,0,3697346,7,260.38,1
0522,1639665156,3645,0,1823072687,12,17.35,0
0819,987677028,3645,0,1823072687,12,10.98,0
0822,980876590,2635,1,1823072687,12,31.7,0
0825,972314568,3645,1,1823072687,12,37.5,0
0425,801383032,3645,0,1823072687,12,24.95,0
0411,181111540,2635,1,1823072687,12,46.57,0
0826,1450140987,4655,1,1823072687,12,32.03,0
0603,1563705147,5665,1,348934600,12,15.15,0
0621,748216113,4655,1,1823072687,12,20.32,0
0418,1852091130,3645,1,1823072687,12,9.6,0
0609,928090253,3645,0,1198415165,0,204.74,1
0810,1213984358,2635,1,1748431652,0,18.75,1
0301,582479974,2635,0,348934600,12,35.59,0
0730,2004941826,2635,1,480139044,4,940.19,1
0329,1942983218,4655,1,1823072687,12,37.04,0
0316,1572610482,3645,1,980657600,10,130.4,1
0713,1541237057,2635,1,1823072687,12,31.1,0
0824,571254990,3645,1,980657600,10,360.84,1
0814,85142763,4655,0,480139044,4,764.43,1
0615,1125132707,3645,1,17379832,10,600.4,1
0303,1335108214,3645,0,348934600,12,38.92,0
0703,1605127736,2635,0,1053599405,4,106.24,0
0802,76313164,3645,1,980657600,10,198.61,1
0716,763253161,3645,1,1823072687,12,12.47,0
0716,240900578,1925,0,1823072687,12,57.59,0
0316,16891369,3645,0,348934600,12,33.54,0
0606,2088631865,3645,1,348934600,12,41.1,0
0509,1736605496,4655,0,480139044,4,1056.6,1
0612,1709958311,6065,0,1823072687,12,34.32,0
0720,1211514218,3645,0,840466850,11,73.56,1
0524,1791524453,2635,1,980657600,10,278.79,1
0517,819131219,4655,0,348934600,12,25.96,0
0403,1825851538,4655,1,348934600,12,14.6,0
0315,1095821033,4655,1,348934600,12,25.92,0
0405,528877098,6065,1,85975013,3,28.15,0
0630,1216919532,4655,0,348934600,12,8.67,0
0302,436675602,2635,0,480139044,4,933.69,1
0803,1876476635,2635,0,85975013,3,62.68,0
0826,1204610604,2635,1,3697346,7,346.83,1
0724,371812005,2635,0,348934600,12,55.52,0
0322,1214587699,3645,1,348934600,12,4.27,0
0807,2005671734,2635,1,1823072687,12,32.21,0
0418,2113737065,2635,1,2011752106,6,939.87,1
0809,937166633,3645,1,348934600,12,10.1,0
0505,1986701933,3645,1,980657600,10,104.06,1
0611,1758950662,4655,1,1741626453,10,27.58,0
0605,1954938610,4655,0,1823072687,12,54.15,0
0702,1135867657,6065,0,348934600,12,21.98,0
0403,1175850429,4655,0,480139044,4,34.65,1
0712,2037338028,2635,0,348934600,12,8.45,0
0303,1562537029,5665,1,348934600,12,43.04,0
0617,1647495093,3645,0,480139044,4,522.87,1
0818,2109575612,5665,0,1823072687,12,57.75,0
0607,704456922,2635,0,348934600,12,29.45,0
0713,395508103,2635,1,348934600,12,11.08,0
0712,445134555,0018,1,348934600,12,2.33,0
0301,2027310658,4655,1,1535107174,0,154.77,1
0816,1456851744,2635,0,1823072687,12,19.84,0
0603,998690782,2635,0,348934600,12,32.55,0
0515,785603838,5665,0,1053599405,4,136.68,0
0608,1780824451,5665,0,85975013,3,86.53,0
0623,1012876398,3645,0,980657600,10,213.33,1
0319,1313060996,3645,1,1823072687,12,13.05,0
0509,1356412685,5665,0,855959430,12,3.03,0
0421,1923945958,2635,0,1946091778,0,52.55,0
0323,1343106500,4655,1,1823072687,12,8.86,0
0621,375144053,6065,1,1535107174,0,243.71,1
0713,1846578588,3645,0,348934600,12,52.72,0
0822,344209010,5665,1,348934600,12,6.27,0
0329,1342118588,3645,1,348934600,12,6.21,0
0730,1952937534,4655,1,1823072687,12,47.16,0
0703,929919235,1925,0,855959430,12,336.99,1
0714,1432312197,5665,0,480139044,4,469.14,1
0620,1209838312,2635,0,348934600,12,45.34,0
0423,1830336096,4655,0,348934600,12,28.0,0
